group,image,species,length,width,area,avg rgb,avg hsv
5,18,haddock,416.3063690616524,89.47066558375433,24626.5,"[106.56701978812713, 109.2264241455127, 117.97905256845893]","[48.18712772336598, 31.4925844493304, 118.05200879472316]"
5,18,haddock,437.2754137741864,93.1343116150004,26421.0,"[101.85699925539836, 107.72099776619508, 117.40372300819062]","[36.59966492926284, 37.527252419955325, 117.46939687267312]"
5,18,cod,321.5387992285622,61.91122676865643,15249.0,"[87.93884106385713, 96.29590132339715, 110.48522420660414]","[20.522420660413722, 59.56090196582295, 110.50443273801876]"
5,18,cod,331.1832398926199,94.15412895885127,17859.0,"[95.41211388369793, 101.9450917885017, 112.8293943058151]","[19.82933934264043, 47.08574255248983, 112.82999890073651]"
5,19,whiting,469.3281912436716,91.2633551870629,30654.0,"[99.7764982146878, 105.855180622125, 115.66677389262392]","[36.68996686717921, 43.192974555280344, 115.79724643741757]"
5,19,haddock,395.8248742517735,89.45389874119518,21309.5,"[114.66163058498388, 117.87918010133579, 124.26573007830493]","[39.8612160294795, 28.642699216950714, 125.3562874251497]"
5,19,cod,359.90603384958354,78.23042886243178,19126.0,"[83.2993434550677, 91.44829708658186, 103.46122281493639]","[24.28395568321707, 58.31703939269594, 103.60145670906853]"
5,19,haddock,410.2084390949256,85.86617494683223,23376.0,"[111.014424492199, 115.53458934353841, 125.07910341057236]","[45.30875983010219, 34.539846082678, 125.26468732915598]"
5,19,haddock,360.9403962372063,82.37718130647589,19780.0,"[102.01823330683625, 105.65555445151034, 112.53641693163752]","[45.441424880763115, 33.47093600953895, 113.13796701112878]"
5,19,haddock,410.9692646824821,97.082439194738,27403.5,"[112.69630534790109, 116.22839994249568, 125.86921362852213]","[53.670464347326046, 35.87906124209316, 126.87510782058655]"
5,19,cod,328.16035435811307,84.38009243891595,17042.5,"[96.37010635240011, 101.72325380856567, 108.4826099453866]","[32.02730669732682, 41.55136533486634, 109.47444668008048]"
5,19,whiting,464.6740700406274,91.59148432032316,30583.5,"[104.29185185185185, 111.46821256038648, 119.90106280193237]","[30.552495974235104, 41.996360708534624, 120.00125603864734]"
5,19,haddock,411.4449825121482,91.09335870413386,23957.5,"[102.65978492858315, 106.24129863733377, 115.52815629617469]","[50.95099326875718, 34.7226235429322, 115.9520604170087]"
5,19,haddock,434.7914571939539,96.33275663033837,26541.5,"[112.34438879614171, 114.62114635503617, 120.04629938786867]","[50.96327212020034, 29.063142274160636, 121.86611018363939]"
5,19,cod,327.31971275921296,59.09314681077663,15180.0,"[89.18542405675589, 97.98903579490486, 112.73614962915188]","[15.62005804579168, 59.099451789745245, 112.74047081586585]"
5,20,whiting,473.0587406966562,92.80086206496144,31941.5,"[110.34302217829122, 114.40476925928213, 122.81457342311731]","[49.19725705813307, 38.389324766788164, 123.88391919441527]"
5,20,haddock,396.3212736578549,84.95881355103778,21558.0,"[111.24695302871228, 116.03797872826037, 124.25238508239376]","[40.780481124754644, 31.86798740128726, 124.53266079335373]"
5,20,cod,379.5097653134386,82.02438661763951,20350.5,"[90.46103770855434, 95.70758993152667, 106.37057575465329]","[33.59947921689652, 52.368791590317294, 107.17161732086025]"
5,20,haddock,404.35461673808334,86.09297300012354,22838.0,"[118.17351107288755, 117.04678563749731, 120.41866265319287]","[75.06213717480112, 30.566630832079124, 125.25895506342722]"
5,20,haddock,375.1570206583913,88.0056816347672,21614.5,"[109.31449631449631, 112.9104104104104, 119.14223314223314]","[41.073255073255076, 31.072208572208574, 119.97056147056146]"
5,20,haddock,399.1876438528136,95.01578816175764,25812.5,"[109.4191207364119, 114.19109277720484, 123.64489515297353]","[32.457660135212556, 35.5379091707727, 123.79179557694512]"
5,20,cod,329.0815716195184,72.78049189171504,15688.5,"[109.59711646486082, 111.46941705155412, 116.54006990388216]","[58.14760953688678, 27.16109099987517, 118.04337785544875]"
5,20,whiting,466.81789467140527,90.78546139112804,29823.5,"[118.38703813867407, 120.59495009584242, 125.66042038469165]","[59.89434199220041, 35.075318923920946, 128.7647564280521]"
5,20,haddock,410.1667125995333,88.60022573334675,23631.5,"[117.90069063072059, 120.5889915127309, 125.88679480778832]","[57.031161590946915, 23.019013146946246, 126.36466134132135]"
5,20,cod,322.6187471386022,59.481089431852205,15097.5,"[89.82510541680182, 97.99656179046383, 110.90509244242621]","[20.546480700616282, 56.151021732079144, 110.9374635095686]"
5,20,haddock,444.286929075867,93.39164844888434,26985.5,"[103.75848740108668, 107.78784232213835, 117.18885606972249]","[43.83455493563797, 35.71461911534114, 117.27207088939942]"
5,21,whiting,468.21565147627575,90.55385138137416,30673.5,"[102.77473393138484, 107.52911481945918, 115.65142599916402]","[43.750618951159126, 38.13710170090994, 116.28770779074628]"
5,21,haddock,397.1733557382613,87.28115489611719,21624.0,"[112.83376458304961, 117.49816151436742, 124.39724908075718]","[29.43047800626447, 30.125879522447683, 124.8616369331336]"
5,21,cod,372.4913234022614,85.72630868059116,20565.5,"[89.51631239550991, 99.17248626701696, 113.75022689276331]","[15.079531884404108, 62.48817769285885, 113.75261523764031]"
5,21,haddock,400.6798490400794,92.5418824100742,23097.5,"[123.89736394557823, 124.80561224489796, 130.82576530612246]","[71.10714285714286, 24.77457482993197, 132.35433673469387]"
5,21,haddock,375.8586497797015,93.03762679690406,22391.0,"[114.98334797891037, 117.05891915641476, 124.54195957820738]","[58.97113356766257, 29.909885764499123, 125.6609841827768]"
5,21,haddock,395.2632518996269,97.082439194738,25759.5,"[109.6080311771673, 113.07549765025026, 120.54048064799602]","[56.071485882397894, 32.611890115768155, 121.75432697818363]"
5,21,haddock,418.2272712355268,96.0,25447.5,"[115.64906652236094, 113.8741061420123, 118.80862742066407]","[93.73510880909126, 24.975880329326273, 121.48687719840748]"
5,21,haddock,443.0934622476639,96.08329719571452,27066.5,"[109.38056474179598, 114.48493658465675, 122.38041937711233]","[30.512083439328414, 35.01133844532471, 123.02892757204637]"
5,21,cod,321.6142807908888,61.18823416311342,14786.0,"[85.767403388036, 95.87321334039174, 107.946995764955]","[16.199907358390682, 58.39749867654844, 107.96605346744309]"
5,21,cod,334.58983463841275,81.85963596303125,17086.5,"[100.74062158901592, 105.72396162463377, 114.32222669041191]","[30.968058826908713, 37.321709657034525, 114.6834032285862]"
5,21,whiting,466.8224221802493,95.26804291051644,30951.0,"[110.97180900200682, 115.5454400662568, 125.43602076896123]","[48.835186188003696, 43.72598987035327, 126.2603128085879]"
5,22,whiting,468.23605229024577,91.2414379544733,31328.5,"[106.96662363424541, 111.34616958972259, 120.55174911048836]","[48.79205894392141, 38.19572404672691, 120.98828678484838]"
5,22,haddock,392.39770220122034,83.93449827097318,21744.5,"[108.08083683520853, 114.1200126519362, 121.23003931137319]","[28.204599882517734, 32.08675613392978, 121.39293298992364]"
5,22,cod,375.212538136101,80.99382692526635,20110.0,"[94.57440054695512, 101.23387214924061, 113.18449968257069]","[24.663036577623675, 49.09898910973287, 113.24544611027005]"
5,22,haddock,415.861950228709,88.45903006477066,23670.5,"[107.25419923499085, 109.39938466655579, 117.40524696490937]","[59.66256444370531, 32.15025777482122, 118.11766173291203]"
5,22,haddock,375.7453754028104,84.8528137423857,20839.0,"[113.34842630983792, 111.94190539012439, 114.8326894082171]","[81.68648699585376, 28.249481718808894, 119.26055408970976]"
5,22,whiting,474.1119072590051,90.97252332435328,30341.5,"[109.69917854475794, 114.47754797233677, 121.71768563914412]","[46.92740024026754, 42.5635247897659, 123.5806682035131]"
5,22,haddock,408.4037221872303,93.23089616645332,24470.0,"[106.4096685971686, 110.22301319176319, 116.0791907979408]","[37.68520752895753, 27.3816361003861, 116.35871138996139]"
5,22,cod,318.67022578476656,62.76941930590086,15422.0,"[90.47881598170615, 98.03226830972496, 110.83205234072287]","[22.562789811344725, 55.07692307692308, 110.86501937368989]"
5,22,cod,318.7246662005159,88.07383266328314,17457.5,"[103.31934614088304, 107.0448264239973, 113.05291540276373]","[44.763228850690936, 34.20087630603303, 114.27137400292102]"
5,22,haddock,446.5474498640973,96.08329719571452,28107.5,"[99.43088719277361, 105.81072754008822, 115.5710734542399]","[22.552622365380575, 42.428611441775786, 115.58539317974932]"
5,22,haddock,399.4646183513353,89.08984229416954,24097.0,"[113.32567628218206, 116.45044677465421, 122.73642335468604]","[49.9290464727243, 28.889142763882656, 123.32547227549064]"
5,24,cod,357.00853020992463,54.589376255824725,15125.0,"[73.94424727366587, 79.7701490611086, 94.85203587791186]","[24.18209976124411, 65.63741369297283, 94.87939601213138]"
5,24,cod,355.4865237579653,72.069410986909,16082.5,"[105.25534897896982, 110.75763486741847, 119.4084730265163]","[23.98988113380067, 36.079548918012804, 119.42627247790308]"
5,24,cod,407.753872224527,89.98888820293314,24206.5,"[83.66631463503798, 92.60408627482839, 101.36309354563548]","[19.10824972582152, 51.07258621389983, 101.50314797514115]"
5,24,whiting,409.1857868215007,77.6659513557904,23323.5,"[104.39132816450362, 107.47716163829429, 113.32091690544412]","[54.76740266307096, 31.96304567672341, 114.19673858081914]"
5,24,cod,352.2866121644809,68.96375859826666,17064.0,"[102.89940319063469, 108.43842534144382, 116.0558361069666]","[29.785492941581545, 37.673476414552965, 116.34999426144842]"
5,24,haddock,363.3100613676872,71.06335201775947,18460.0,"[103.69680399235506, 107.70811212571671, 116.51061796559779]","[44.83404119770652, 35.64562539817371, 116.58712040772988]"
5,24,haddock,403.8687084994609,86.02325267042627,23650.0,"[110.85320033250208, 114.96113881961762, 123.97859517871987]","[38.197423108894434, 33.235702410640066, 124.06425602660016]"
5,24,hake,499.0086492964999,84.50443775329198,24825.5,"[74.53207129589377, 77.81184049322215, 83.1310911749595]","[40.12591392325021, 32.24799430897522, 83.3067620440264]"
5,24,horse_mackerel,480.1991136629598,91.93475947648965,27994.5,"[92.82950070323488, 101.73495077355837, 105.51434599156119]","[31.575246132208157, 39.81902250351617, 106.44324894514767]"
5,24,whiting,456.23412746550935,89.08984229416954,29561.5,"[126.48974632132632, 127.04114787935282, 131.6330980757707]","[70.24082828417338, 26.166355949131102, 134.3531526732805]"
5,24,horse_mackerel,402.7779492109114,85.44003745317531,21562.5,"[94.4485022568732, 104.50417179592395, 110.71116582318881]","[30.31577987507409, 43.96863174212374, 111.99366251766745]"
5,25,cod,353.4107542144483,52.03844732503075,14614.0,"[77.41209047841463, 83.24214319076533, 96.60092079802496]","[19.647294321745512, 60.18295856408888, 96.62981250417027]"
5,25,cod,359.8812648258595,64.89992295835181,15217.5,"[95.16044295647696, 101.29429564769508, 110.84947205768735]","[26.197785217615245, 43.132693793458664, 110.8772856039145]"
5,25,cod,412.5915182014887,84.75848040166836,23750.5,"[88.37372190255412, 95.61787473610134, 102.93161402492031]","[26.936829904375543, 46.34387548122697, 103.22523492155483]"
5,25,whiting,408.43659335205655,83.60023923410746,23596.5,"[98.5817492079373, 101.77005169251292, 110.1991412372853]","[59.969067867266965, 42.01150575287644, 110.73157412039353]"
5,25,cod,344.47204453498534,69.31810730249349,16752.5,"[98.78361135498976, 104.99742464149838, 111.86221832016389]","[36.166871524729295, 42.52390986245244, 112.75844307872403]"
5,25,haddock,358.26150860612216,75.02666192761077,18629.0,"[109.9674193378599, 111.66240328438339, 119.61450602663298]","[66.67019316806147, 31.178430443707562, 120.22485393968104]"
5,25,haddock,396.8106586385225,82.56512580987206,22105.5,"[113.4236339404709, 113.01186139493558, 117.16294980008885]","[82.7962683251888, 23.53638382940915, 119.3972012438916]"
5,25,hake,511.6935715364224,81.39410298049853,25718.5,"[74.84009610250935, 77.79265502250018, 85.48405918694226]","[41.087026161238654, 37.99450842803753, 85.58023796811837]"
5,25,horse_mackerel,481.230162947204,90.91754506144564,28366.5,"[84.1005516810659, 92.50525658374102, 95.37930675549079]","[38.16543492592207, 44.43523819437216, 97.77797439367129]"
5,25,whiting,463.3721872592374,96.93296652842108,31579.0,"[114.15739209138292, 118.23769545270123, 127.80777753503324]","[51.05558503167816, 36.25573483973659, 127.97974470210043]"
5,25,horse_mackerel,397.4999274108113,82.37718130647589,20235.5,"[94.64262151935577, 102.99049189870962, 106.91297176676045]","[30.803580091200157, 34.01013874066169, 107.52508004268944]"
5,26,cod,333.5287227644986,56.85068161420758,14958.5,"[77.1844984603289, 84.39133853108825, 97.41806984210181]","[20.60230623075411, 65.587499181026, 97.66775863198585]"
5,26,cod,359.0241283712705,68.96375859826666,15868.0,"[99.68428192637356, 104.99204538447309, 113.52198310414997]","[30.598261084047603, 33.711660603070854, 113.53980390947771]"
5,26,cod,416.4990267156916,87.32124598286491,24143.5,"[90.49949118736517, 99.36748483738349, 108.2104449057679]","[19.09854683111491, 48.52961289534742, 108.26783897097732]"
5,26,whiting,398.5968956542369,74.81310045707235,22928.0,"[107.67471274223975, 109.39388612587892, 112.65246098439376]","[60.83219001886469, 42.447950608814956, 117.51706396844452]"
5,26,cod,347.29867077661027,63.28506932918696,16138.0,"[112.48034748800194, 116.48575420691331, 120.97576088937488]","[47.36158192090395, 29.835975943138326, 122.59577182431201]"
5,26,haddock,363.7158531346087,73.68174807915459,19217.0,"[109.72231295294478, 108.97453302031234, 115.5626722466061]","[85.49407982035316, 29.028886393794018, 117.37266510156171]"
5,26,haddock,412.2026326420124,84.92938243034621,23244.5,"[113.06046393712765, 115.94219799721131, 122.62948409177335]","[49.79114378670723, 27.89326910888579, 122.99349304939368]"
5,26,hake,515.9884790260012,76.38062581571324,26026.0,"[86.5295762936085, 86.3071398873644, 87.64576482594398]","[73.55837774502022, 28.188645727028764, 91.4059039195676]"
5,26,horse_mackerel,474.9128736375234,91.92388155425118,28550.5,"[87.35994484660462, 97.08317821440882, 105.0287487073423]","[24.83971044467425, 47.9709755256808, 105.37642192347467]"
5,26,whiting,441.45190736897314,84.64632301523794,28009.5,"[114.79638024951679, 118.55318924617818, 125.42438938675102]","[49.87232472324723, 31.445756457564574, 126.13417677033914]"
5,26,horse_mackerel,392.5054189484684,84.59905436823747,20491.0,"[90.97514010633712, 100.95981223355847, 103.4351199885041]","[33.634861330650956, 39.01460937874216, 105.03405661733008]"
5,27,cod,357.784369128752,57.56735185849702,16254.5,"[81.94515021976036, 88.5047865615028, 101.67740381720753]","[25.8474923234391, 55.917875850442535, 101.84092961647299]"
5,27,cod,354.31053315514987,70.45565981523414,15677.0,"[96.98949343339588, 102.39693558474046, 112.0104440275172]","[22.804815509693558, 39.918198874296436, 112.01851156973107]"
5,27,cod,408.4214154468236,88.75246475450696,24368.5,"[87.0397915488406, 95.1981901914842, 102.79441706390887]","[22.8671729821443, 45.66975034337885, 103.11254746707603]"
5,27,whiting,408.87307940183496,74.10802925459562,22247.5,"[107.9219535868702, 110.37567281390629, 118.33473043324804]","[59.97480808259066, 37.15798994088061, 119.48072002117709]"
5,27,cod,344.3872576520163,69.46221994724903,16808.0,"[98.75498658579261, 104.59319958007698, 112.40044325207046]","[33.54531669193981, 40.89052840312609, 112.93835296862243]"
5,27,haddock,362.0171666788366,70.178344238091,17530.5,"[113.50974588103881, 113.5578330075398, 118.63256073722424]","[77.78603741971516, 25.11281764870148, 120.26406031834684]"
5,27,haddock,397.7845341242048,86.31338250816034,23336.0,"[99.98077814778907, 103.66125700796695, 113.28702103443915]","[46.804029844454746, 37.49209627787379, 113.35977743118492]"
5,27,hake,513.5084967964785,83.2946576918352,26340.5,"[77.12916077146474, 81.19781815473974, 86.71103581800581]","[33.470883907960385, 33.52721721647181, 86.96626703403084]"
5,27,horse_mackerel,464.6765684033848,93.04837451562494,27444.5,"[85.31932652695683, 93.96192011463371, 98.98036897725237]","[28.52860469281748, 43.27830915278524, 99.53240193444385]"
5,27,whiting,456.1416485922686,85.58621384311844,28274.0,"[127.09167537443399, 129.29324277255313, 134.33664228491816]","[63.21340996168583, 29.836328805294322, 136.65134099616859]"
5,27,horse_mackerel,400.71167672956153,85.09406559801923,20924.0,"[99.32150890346766, 107.48345829428304, 113.62502343017808]","[24.693392689784442, 36.00904404873477, 113.79044048734771]"
5,28,cod,350.44962703551863,54.91812087098393,15239.5,"[74.60625923783819, 82.13887282308335, 97.0096394833237]","[15.092410513463145, 67.37169847696164, 97.03412377096588]"
5,28,cod,355.42768658900366,71.58910531638176,16516.5,"[114.73795395205318, 118.9242819843342, 125.03317113695704]","[48.24323522430572, 25.09892000949442, 125.346665084263]"
5,28,cod,421.3674939332087,85.14693182963201,23894.0,"[90.13108891355284, 97.8106630492868, 105.68553459119497]","[25.52061495457722, 47.6357134048588, 105.95901673038188]"
5,28,whiting,410.4976735219892,75.8023746329889,22518.0,"[118.65481901439162, 120.13781072830353, 125.78935891844745]","[65.63475795900567, 29.444962930658527, 127.48233754906236]"
5,28,cod,352.69446816389257,68.62215385719105,17470.0,"[95.49438391553409, 101.01931933056274, 109.76564079523756]","[38.82663147253735, 42.34465910367292, 110.23834662473324]"
5,28,haddock,363.4959253708606,74.54528824815154,18504.5,"[105.35733587664919, 110.00386795951889, 117.34456631166216]","[40.90881152969851, 34.859481799395965, 117.60684575849096]"
5,28,haddock,404.93552370876,81.05553651663777,22610.0,"[121.96830359081238, 120.91290000434198, 126.04615518214581]","[92.07277148191568, 22.724241240067734, 128.32026399201078]"
5,28,hake,515.0438838471696,78.23042886243178,25038.0,"[81.73061528802386, 82.80937058546539, 87.62262596138754]","[63.570357871605715, 31.880709464762205, 89.40700047088369]"
5,28,horse_mackerel,477.95924768745886,89.19641248391103,27864.5,"[83.12611275964392, 91.02607036880033, 97.35950967924262]","[29.602020630210543, 43.869153596156565, 97.81376289388159]"
5,28,whiting,459.4108544427605,90.52071586106683,29732.0,"[125.50216779745159, 128.50382260466657, 134.05133211980805]","[57.207579017044516, 27.20622207512825, 135.43789508522258]"
5,28,horse_mackerel,397.4169325732484,77.87810988975015,19018.5,"[99.20732272516608, 101.77666203203049, 101.82949688449457]","[58.40908388691488, 22.920078273855502, 104.8521551058242]"
5,29,cod,350.7757661468044,55.94640292279746,15401.5,"[79.24641451960909, 85.04308922452088, 98.79908617844904]","[26.721919025257012, 61.13301180352837, 98.85410585099632]"
5,29,cod,352.20664433660454,72.0,16194.0,"[125.53204082865254, 124.76354412031165, 128.780576191339]","[85.21519598961164, 22.029715528175394, 131.638763060941]"
5,29,cod,415.1629536723002,87.45856161634491,24623.0,"[87.9367650587953, 96.03287736981042, 106.45576353891688]","[19.446604271658266, 49.11051115910727, 106.51143908487322]"
5,29,whiting,409.64728899558656,74.06078584514209,22869.0,"[100.85655403374695, 103.82916147868275, 111.31102142458461]","[60.55798377055515, 33.95066763986089, 111.74084410287236]"
5,29,cod,348.8128105620805,72.18032973047436,16869.5,"[111.20544439274082, 115.21911354118194, 120.80107026523964]","[47.87319683573755, 31.54600977198697, 122.13011865984178]"
5,29,haddock,368.1164762326315,73.02739212103907,18827.5,"[111.07705122865472, 109.20038525614328, 115.73854643898376]","[97.17883173677635, 29.490993336109955, 118.04274260724698]"
5,29,haddock,406.6563830015989,87.29833904490967,23374.5,"[100.57135653050933, 104.30236174146916, 113.85085728693898]","[50.20528660279039, 35.85648848545974, 113.97251638930912]"
5,29,hake,502.64714195342935,75.23961722390672,26190.5,"[89.02641042930996, 88.54102045403461, 91.54334307334982]","[79.54870008241552, 24.53659998501536, 93.75084288604181]"
5,29,horse_mackerel,478.4776910742149,94.0850678907126,28382.5,"[85.1982343777047, 94.1005712307426, 97.55949454734291]","[31.390444867578328, 41.833893024060934, 98.49665916565692]"
5,29,whiting,459.52651406078814,91.44397191723463,30136.0,"[122.73976359955593, 125.15199503689675, 131.57072422124992]","[59.78825181218573, 36.25788545680141, 134.2306210409456]"
5,29,horse_mackerel,404.6682011084616,84.40379138403677,20924.0,"[96.07297145003757, 104.02643688955672, 109.73441021788129]","[28.240561607813675, 36.347389181066866, 110.0446562734786]"
5,30,cod,354.4429561198378,52.61178575186362,15047.5,"[80.80595562475672, 85.53918515635137, 97.7574931880109]","[27.52043596730245, 55.36427922667705, 97.9885818087453]"
5,30,cod,359.2149127173881,68.3593446428504,15942.0,"[100.72549981601864, 106.02913038145468, 113.10431742916718]","[31.684839936219795, 33.00392493560653, 113.13755672758494]"
5,30,cod,426.2637735490106,87.80091115700337,25456.5,"[84.45468967652066, 91.9943894134035, 102.5318836093484]","[17.88535056492803, 52.68383377186194, 102.58810555641541]"
5,30,whiting,409.7179652109486,76.00657866263946,22349.0,"[113.27924130663857, 114.66855461889709, 121.35265191429575]","[66.80857042500878, 33.72023182297155, 123.05479452054794]"
5,30,cod,350.98530015787634,71.02112361825881,17188.0,"[97.87018024184349, 103.04380561259411, 111.95704996577686]","[37.27030572667123, 39.72650011407712, 112.26916495550992]"
5,30,haddock,356.9655726865793,73.06161783043132,18582.0,"[108.72263313609467, 112.34451606086222, 118.2185650887574]","[46.88730980557904, 31.84731614539307, 118.9429416737109]"
5,30,haddock,400.7537360258349,81.09870529176159,21771.5,"[105.50754946590345, 108.54266011628431, 116.2779555595619]","[51.41357551719475, 31.758642448280526, 116.84698246721052]"
5,30,hake,512.9159511162194,78.24321056807422,25084.0,"[77.01818395579417, 78.40859035153035, 84.34870870400125]","[62.21276012070384, 35.1609515225144, 85.70795939961594]"
5,30,horse_mackerel,477.3938266753452,89.08984229416954,27699.5,"[87.33147740974537, 91.82051918575786, 93.37268600609973]","[46.05418824030073, 32.885559259521955, 95.89804241435563]"
5,30,whiting,456.5643673118376,88.45903006477066,29591.0,"[122.34111776447106, 125.11543579507651, 130.70771789753826]","[58.47085828343313, 31.637658017298737, 132.86889554224882]"
5,30,horse_mackerel,398.27925732266107,82.92767933567175,20142.5,"[87.31615890811601, 94.66517182549354, 98.84391908359737]","[33.91357543261029, 35.40467950280283, 99.4936388008774]"
5,31,cod,346.97919461478045,54.08326913195984,15127.0,"[74.72073178615295, 80.4876204020945, 95.85234986101234]","[20.13497963669274, 64.56034649945052, 95.90122179843559]"
5,31,cod,346.97390540143937,72.80109889280519,15694.5,"[111.20711832656885, 114.07636590696222, 119.0152981579769]","[59.140368404620666, 25.69210115516703, 119.97908211052139]"
5,31,cod,420.4602578060212,85.0,24983.5,"[91.86588003933137, 100.79142576204524, 109.61183874139627]","[19.2847197640118, 46.375929203539826, 109.68027531956736]"
5,31,whiting,405.6777358138902,74.0,22974.0,"[114.6640731874145, 117.6638594391245, 122.28086525307798]","[56.656292749658, 30.874487004103965, 124.23845759233926]"
5,31,cod,345.01649072592915,65.96969000988257,16358.0,"[97.69805000598157, 99.50472544562747, 103.51872233520756]","[56.89328867089365, 31.462974039956933, 106.13883239621964]"
5,31,haddock,348.07090868445266,74.70609078247904,18414.5,"[103.32322209190745, 108.06541209084124, 117.47217187333405]","[39.98342040729289, 38.781906386608384, 117.53022710310267]"
5,31,haddock,408.2691259571296,83.02409288875127,23221.0,"[114.5646347649645, 117.18198342915116, 122.70865742306391]","[54.546203922894826, 27.15936760229963, 123.6501521812648]"
5,31,hake,508.2721126452444,83.18653737234169,27806.0,"[84.99325398226964, 86.07438279235687, 91.05958393670753]","[63.24886094726804, 28.309504467912266, 91.9795853494861]"
5,31,horse_mackerel,476.92372614566574,95.85405573057407,27879.5,"[88.01893311708916, 98.18358424708246, 104.19024785812502]","[25.32108733208758, 47.09360786940733, 104.54549941825618]"
5,31,whiting,447.3663109702808,89.81091247727082,26908.5,"[121.03201375676862, 123.08115030001464, 128.65490999560953]","[64.36557880872238, 25.90864188497, 130.10946875457338]"
5,31,horse_mackerel,404.08744152456495,85.07055894961546,21166.5,"[94.70261998608856, 103.97213076744725, 110.52566658938095]","[31.051425921632273, 44.163320194760026, 112.07827498261071]"
5,32,cod,350.697491706998,54.12023651093924,15166.5,"[77.36113799109735, 85.45803496548609, 96.50732210825107]","[14.851041868266563, 61.79149732275337, 96.54138442681118]"
5,32,cod,361.007537545692,69.1158447825099,16105.5,"[99.69113539769278, 106.26205221615058, 112.50443230115361]","[22.79720704310868, 35.015604128718884, 112.59520340012143]"
5,32,cod,420.902234514272,87.82368700982668,25188.5,"[85.97689936395209, 94.00538494556523, 103.83958325203886]","[20.11062551215515, 47.20751551098451, 103.91906973114294]"
5,32,cod,352.11058814606923,68.73136110975832,17056.0,"[93.88753014123321, 100.02847628889654, 106.5366861867034]","[33.599035480537374, 43.93001492708692, 107.64203697324606]"
5,32,haddock,361.1940962832085,73.97972695272672,18294.5,"[105.45632368703109, 109.4368703108253, 116.44887459807074]","[41.239067524115754, 32.47711682743837, 116.70621650589496]"
5,32,haddock,407.549491632205,81.30190649671138,22370.0,"[102.86641807413906, 107.51471813994297, 115.84386926957666]","[39.948497477517, 35.07291072603641, 115.9926738319807]"
5,32,hake,508.0115594634846,77.41446893184762,25492.5,"[80.53326411321335, 79.84817720350715, 82.61090601445932]","[76.34440855253038, 34.0494923857868, 86.42874173204122]"
5,32,horse_mackerel,486.84155861712776,98.18350166906862,29275.0,"[90.96769860989859, 102.91978376200389, 112.36740312940702]","[23.24239473507488, 52.75941844066886, 112.64525552347055]"
5,32,whiting,456.0074540848914,87.20091742636656,29416.5,"[113.86976168161735, 117.96877091980184, 126.87595394296426]","[46.214888204578926, 36.55452537153568, 127.40674789128397]"
5,32,horse_mackerel,398.20300152402586,84.34453153583817,20687.0,"[90.47015880540413, 100.6268784072055, 103.66935292723394]","[31.71879592320455, 39.417018250770326, 104.6675515525006]"
5,32,whiting,414.56882196953256,84.50443775329198,23604.5,"[113.9727579455992, 116.77377431582455, 126.62198525430082]","[60.96655142250177, 33.82101053859291, 126.85183488149289]"
5,33,cod,357.0603022022387,56.32051136131489,15754.5,"[85.49770585317461, 89.61625744047619, 101.22395833333333]","[39.79644097222222, 50.27659970238095, 101.70541914682539]"
5,33,cod,358.6675194684695,71.56116265125938,15763.0,"[109.30698483718618, 113.48005219985086, 120.2078051205568]","[40.48738503604275, 32.23390504598558, 120.94606015411385]"
5,33,cod,418.0949436622045,89.69392398596462,24626.0,"[90.3095285697149, 97.80722939741693, 107.19768883202048]","[25.007597264984607, 49.8460154344436, 107.54888240233515]"
5,33,whiting,406.7792282763646,84.43340571124678,23390.0,"[116.75111410073153, 120.74203312873118, 128.60123602118892]","[52.736021188934664, 31.687253005969897, 128.88283023627343]"
5,33,cod,355.7384349781625,68.24221567329127,17217.5,"[102.34684684684684, 108.96481924962937, 114.98625841030905]","[27.106454555821646, 31.81713992473486, 115.13342456380431]"
5,33,haddock,360.74022034832274,77.47257579298626,19349.5,"[113.77312630029938, 115.55213883391689, 124.05515806566194]","[63.49094230476481, 30.53823514487238, 124.51184858172223]"
5,33,haddock,404.3864154866704,84.02380615040002,22307.5,"[120.95385562838165, 121.41406765495095, 125.99480930805437]","[72.26608894558571, 24.35565037610522, 127.92143579817886]"
5,33,hake,505.8219893267416,81.49846624323675,25022.0,"[76.60651756687948, 75.69719164936744, 78.0148055305315]","[89.71924327288394, 21.489835885785908, 80.01547138772473]"
5,33,horse_mackerel,480.7496782139864,93.53608929178084,28969.5,"[90.90774607267669, 97.46741085060903, 102.16798425677739]","[31.90584602856852, 36.6208394123435, 102.8097580836698]"
5,33,whiting,461.0585359832453,91.67878707749138,30352.5,"[123.93406165915648, 126.1197199079327, 132.1843615262424]","[60.29636593509904, 36.53068369695595, 135.27059357473985]"
5,33,horse_mackerel,398.9112738928163,80.99382692526635,20049.0,"[88.09534302923461, 97.33210910337398, 103.00259536751383]","[29.809558787522647, 41.982517996180405, 103.98976543753979]"
5,35,cod,347.98274041365744,57.14017850864661,15400.5,"[103.73438193695694, 107.27957125642163, 115.60594913426777]","[50.98775924399062, 35.37990740153485, 116.30957062218557]"
5,35,cod,353.196977445465,71.84010022264724,16079.5,"[98.41740880810052, 105.10046358423814, 113.88446992802244]","[19.83975844821276, 41.18653165792363, 113.9424789557155]"
5,35,cod,418.4015693780709,86.97700845625813,24783.0,"[94.19513455499464, 102.62336526612872, 113.41467583575148]","[19.47330762809556, 49.38589656954327, 113.428111460031]"
